,日期,自營商,投信,外資,資餘,資增減,券餘,券增減,使用率,券資比,資券抵,開盤價,最高價,最低價,收盤價,漲跌,漲%,成交量,成交金額,本益比
2072,99/02/03,60,-4398,-1392,5892,156 1,2363,48 6,2.68%,40.11%,302,52.1,52.8,52.05,52.75,0.9,1.74%,13598,714184,0
2073,99/02/02,500,-3149,-3943,5736,174 5,2315,-14 3,2.64%,40.36%,288,52.95,52.95,51.6,51.85,-0.55,-1.05%,11988,625748,0
2074,99/02/01,500,-12273,-1667,5562,-271 6,2329,65 6,2.56%,41.87%,237,53.15,53.2,51.95,52.4,-0.6,-1.13%,19637,1030362,0
2075,99/01/29,50,-8569,901,5833,473 7,2264,-20 5,2.74%,38.81%,397,52.95,53.25,52.2,53.0,-1.05,-1.94%,13800,727944,0
2076,99/01/28,580,-5415,-1331,5360,-29 6,2284,71 3,2.55%,42.61%,100,53.1,54.2,53.1,54.05,1.15,2.17%,12623,676090,0
2077,99/01/27,110,-3344,302,5389,375 3,2213,-52 8,2.57%,41.07%,135,52.95,53.3,52.7,52.9,-0.05,-0.09%,14856,787199,0
2078,99/01/26,0,-1431,-2314,5014,429 0,2265,17 8,2.28%,45.17%,182,54.15,54.55,52.75,52.95,-1.25,-2.31%,26396,1416285,0
2079,99/01/25,-526,4481,-355,4585,317 8,2248,66 7,2.08%,49.03%,146,53.95,54.45,53.8,54.2,-0.2,-0.37%,12845,695785,0
2080,99/01/22,-92,3062,-51,4268,623 0,2182,-137 4,1.92%,51.12%,147,55.2,55.2,54.35,54.4,-1.55,-2.77%,29478,1612081,0
2081,99/01/21,0,2530,2616,3645,2 9,2319,-49 8,1.62%,63.62%,188,56.15,56.4,55.75,55.95,-0.45,-0.80%,13862,776396,0
2082,99/01/20,-240,14074,1668,3643,-79 4,2368,-23 10,1.62%,65.00%,42,56.8,56.95,56.1,56.4,-0.35,-0.62%,23398,1318003,0
2083,99/01/19,0,-769,-164,3722,201 9,2391,21 1,1.63%,64.24%,19,57.5,57.7,56.5,56.75,-0.75,-1.30%,6724,382797,0
2084,99/01/18,0,1270,155,3521,90 9,2370,-6 4,1.54%,67.31%,46,57.45,57.7,57.3,57.5,-0.3,-0.52%,5020,288587,0
2085,99/01/15,50,3891,479,3431,-141 5,2376,-85 8,1.50%,69.25%,115,57.35,57.95,57.35,57.8,0.35,0.61%,8426,485744,0
2086,99/01/14,-230,5347,415,3572,-21 1,2461,7 6,1.56%,68.90%,38,56.8,57.6,56.8,57.45,0.7,1.23%,9978,570406,0
2087,99/01/13,100,-7269,-1785,3593,13 5,2454,36 3,1.57%,68.30%,41,57.05,57.15,56.7,56.75,-0.85,-1.48%,16687,948987,0
2088,99/01/12,-200,-249,-354,3580,-7 6,2418,1 6,1.57%,67.54%,31,57.55,57.85,57.25,57.6,-0.3,-0.52%,7306,420473,0
2089,99/01/11,200,-1523,220,3587,34 3,2417,19 3,1.58%,67.38%,64,57.1,58.05,57.1,57.9,0.15,0.26%,11581,670026,0
2090,99/01/08,0,-260,-404,3553,85 8,2398,-28 8,1.56%,67.49%,141,57.3,57.75,57.05,57.75,0.35,0.61%,11343,651831,0
2091,99/01/07,0,1906,-1537,3468,-72 6,2426,23 10,1.53%,69.95%,173,57.6,58.15,57.3,57.4,-0.15,-0.26%,14111,814344,0
2092,99/01/06,0,6173,-1951,3540,-108 9,2403,-31 2,1.56%,67.88%,123,56.5,57.75,56.5,57.55,1.05,1.86%,19012,1087144,0
2093,99/01/05,0,8769,251,3648,284 7,2434,-70 10,1.60%,66.72%,109,56.8,56.9,56.15,56.5,0.0,0.00%,16454,932015,0
2094,99/01/04,0,9014,3382,3364,-55 2,2504,-32 5,1.45%,74.44%,127,56.45,56.65,56.05,56.5,0.05,0.09%,20083,1132155,0
2095,98/12/31,0,988,674,3419,-303 7,2536,6 5,1.44%,74.17%,70,55.7,56.45,55.7,56.45,0.75,1.35%,5817,326367,0
2096,98/12/30,-666,-466,4881,3722,101 6,2530,14 3,1.57%,67.97%,26,55.5,55.75,55.35,55.7,0.2,0.36%,15702,872118,0
2097,98/12/29,0,-4236,543,3621,14 3,2516,-3 8,1.52%,69.48%,20,55.6,55.6,55.35,55.5,-0.1,-0.18%,7973,442432,0
2098,98/12/28,0,1063,1444,3607,26 0,2519,-93 8,1.53%,69.84%,50,55.5,55.7,55.3,55.6,0.4,0.72%,10021,556440,0
2099,98/12/25,0,-292,-936,3581,-157 8,2612,8 7,1.51%,72.94%,-,55.2,55.25,55.05,55.2,0.1,0.18%,11473,633060,0
2100,98/12/24,0,4711,864,3738,-215 0,2604,-15 4,1.58%,69.66%,-,54.55,55.2,54.55,55.1,0.55,1.01%,18337,1009187,0
2101,98/12/23,0,-4169,-4697,3953,-80 9,2619,17 8,1.67%,66.25%,-,54.2,54.65,54.2,54.55,0.4,0.74%,22221,1210522,0
2102,98/12/22,0,6375,-2894,4033,-154 4,2602,-32 10,1.70%,64.52%,-,54.0,54.25,53.85,54.15,0.45,0.84%,10901,589693,0
2103,98/12/21,0,4184,-292,4187,-228 9,2634,-15 1,1.76%,62.91%,-,53.65,54.0,53.6,53.7,0.45,0.85%,11067,595135,0
2104,98/12/18,0,2170,-3303,4415,-17 9,2649,-12 4,1.86%,60.00%,-,53.0,53.3,53.0,53.25,-0.15,-0.28%,8209,436151,0
2105,98/12/17,0,55,1296,4432,-105 5,2661,134 8,1.86%,60.04%,-,53.35,53.8,53.15,53.4,0.2,0.38%,10500,561821,0
2106,98/12/16,0,760,-2255,4537,143 1,2527,-28 6,1.90%,55.70%,-,53.5,53.6,53.0,53.2,-0.55,-1.02%,9160,487650,0
2107,98/12/15,0,-1685,-179,4394,-84 5,2555,-57 3,1.84%,58.15%,-,53.9,54.0,53.65,53.75,-0.15,-0.28%,4718,253851,0
2108,98/12/14,260,1195,1702,4478,-60 6,2612,20 6,1.88%,58.33%,-,53.2,54.0,53.2,53.9,0.05,0.09%,7099,381105,0
2109,98/12/11,0,3662,-2913,4538,-326 3,2592,34 3,1.90%,57.12%,-,53.0,53.85,53.0,53.85,0.85,1.60%,9796,523184,0
2110,98/12/10,-100,-3877,-1074,4864,63 8,2558,11 8,2.04%,52.59%,-,53.85,53.95,52.7,53.0,-0.85,-1.58%,11539,614678,0
2111,98/12/09,-100,1585,100,4801,-35 6,2547,-25 10,2.00%,53.05%,-,53.6,53.85,53.45,53.85,0.15,0.28%,5247,281270,0
2112,98/12/08,-100,2294,-118,4836,-49 9,2572,26 2,2.01%,53.18%,-,54.1,54.1,53.6,53.7,-0.25,-0.46%,4724,253926,0
2113,98/12/07,-457,4710,1,4885,-159 7,2546,-142 10,2.02%,52.12%,-,53.5,54.0,53.4,53.95,0.85,1.60%,9006,483114,0
2114,98/12/04,-252,-683,-209,5044,200 2,2688,75 5,2.09%,53.29%,-,53.3,53.55,53.1,53.1,-0.35,-0.65%,3628,193413,0
2115,98/12/03,-407,2592,-3517,4844,-287 1,2613,32 10,2.00%,53.94%,-,53.8,53.8,53.3,53.45,0.05,0.09%,9370,501226,0
2116,98/12/02,-203,-3433,-2329,5131,20 7,2581,-174 0,2.12%,50.30%,-,53.65,53.75,53.35,53.4,0.15,0.28%,9878,529006,0
2117,98/12/01,0,1130,-43,5111,-114 6,2755,60 1,2.11%,53.90%,-,52.7,53.35,52.35,53.25,0.55,1.04%,4479,237104,0
2118,98/11/30,-200,2049,-840,5225,-365 7,2695,-169 5,2.16%,51.58%,-,52.55,52.85,52.55,52.7,0.5,0.96%,6158,324482,0
2119,98/11/27,-37,-4166,-1838,5590,51 6,2864,37 3,2.31%,51.23%,-,53.05,53.1,52.2,52.2,-1.65,-3.06%,17651,929350,0
2120,98/11/26,0,1036,-870,5539,44 3,2827,-23 8,2.28%,51.04%,-,54.1,54.4,53.7,53.85,-0.15,-0.28%,5997,324099,0
2121,98/11/25,0,2118,2163,5495,518 0,2850,28 8,2.26%,51.87%,-,53.35,54.2,53.35,54.0,0.35,0.65%,11859,639949,0
2122,98/11/24,0,1009,2136,4977,-215 8,2822,-87 7,2.05%,56.70%,-,53.5,53.65,53.45,53.65,0.25,0.47%,5227,279948,0
2123,98/11/23,-178,-52,-501,5192,-11 0,2909,-6 4,2.13%,56.03%,-,53.4,53.45,53.2,53.4,-0.05,-0.09%,2095,111808,0
2124,98/11/20,0,-1470,-671,5203,153 9,2915,3 8,2.14%,56.03%,-,53.55,53.75,53.0,53.45,-0.5,-0.93%,7054,376219,0
2125,98/11/19,0,1445,-465,5050,60 4,2912,-11 10,2.07%,57.66%,-,54.1,54.3,53.9,53.95,-0.2,-0.37%,4578,247779,0
2126,98/11/18,217,1442,-5,4990,93 9,2923,72 1,2.04%,58.58%,-,54.2,54.35,54.0,54.15,0.05,0.09%,5027,272262,0
2127,98/11/17,-73,1977,2787,4897,-38 9,2851,118 4,2.00%,58.22%,-,55.2,55.2,54.1,54.1,-0.45,-0.82%,13162,718053,0
2128,98/11/16,-124,4748,1835,4935,-450 5,2733,16 8,2.01%,55.38%,-,53.75,54.55,53.65,54.55,0.9,1.68%,10796,585729,0
2129,98/11/13,0,109,83,5385,223 1,2717,17 6,2.20%,50.45%,-,53.65,53.9,53.4,53.65,-0.15,-0.28%,4731,253689,0
2130,98/11/12,200,1091,39,5162,-104 5,2700,41 3,2.10%,52.31%,-,53.85,54.05,53.65,53.8,-0.05,-0.09%,3829,206239,0
2131,98/11/11,0,3444,3727,5266,-570 6,2659,-25 6,2.15%,50.49%,-,53.35,53.85,52.9,53.85,0.7,1.32%,14295,764646,0
2132,98/11/10,445,1856,2176,5836,6 3,2684,75 3,2.40%,45.99%,-,53.0,53.2,53.0,53.15,0.4,0.76%,8339,443056,0
2133,98/11/09,0,-251,1126,5830,-96 8,2609,105 8,2.40%,44.75%,-,52.7,52.85,52.5,52.75,0.5,0.96%,4385,231006,0
2134,98/11/06,-500,-365,1051,5926,-449 6,2504,-97 10,2.44%,42.25%,-,52.45,52.5,52.0,52.25,0.4,0.77%,5784,302364,0
2135,98/11/05,0,-4886,-1174,6375,-138 9,2601,58 2,2.63%,40.80%,-,51.95,52.1,51.65,51.85,-0.1,-0.19%,12410,643531,0
2136,98/11/04,0,-5490,65,6513,-442 7,2543,333 10,2.70%,39.04%,-,51.3,52.0,51.3,51.95,0.95,1.86%,19136,989972,0
2137,98/11/03,0,-555,-1383,6955,94 2,2210,79 5,2.91%,31.78%,-,51.35,51.4,51.0,51.0,-0.35,-0.68%,4275,218741,0
2138,98/11/02,500,-4025,-3282,6861,712 1,2131,145 10,2.87%,31.06%,-,50.8,51.4,50.6,51.35,-0.3,-0.58%,13106,668419,0
2139,98/10/30,300,-6557,116,6149,5 7,1986,469 5,2.58%,32.30%,-,51.75,52.0,51.55,51.65,0.1,0.19%,12799,662065,0
2140,98/10/29,200,-15307,-799,6144,485 6,1517,195 3,2.62%,24.69%,-,51.8,51.85,50.6,51.55,-1.0,-1.90%,22848,1173143,0
2141,98/10/28,0,-6336,242,5659,442 3,1322,150 8,2.45%,23.36%,-,53.1,53.4,52.45,52.55,-0.85,-1.59%,9130,482602,0
2142,98/10/27,-30,-2230,-431,5217,477 0,1172,112 8,2.26%,22.47%,-,53.15,53.4,52.75,53.4,-0.1,-0.19%,6732,356979,0
2143,98/10/26,0,2754,316,4740,-4 8,1060,287 7,2.05%,22.36%,-,53.65,53.95,53.3,53.5,0.25,0.47%,6422,345173,0
2144,98/10/23,-120,-5789,5314,4744,301 0,773,773 4,2.06%,16.29%,-,53.2,53.35,52.95,53.25,-0.45,-0.84%,10272,546041,0
2145,98/10/22,0,-1552,-382,4443,-338 9,0,0 8,1.94%,0.00%,-,54.2,54.4,53.5,53.7,-0.8,-1.47%,14022,753821,0
2146,98/10/21,0,935,-2734,4781,-279 4,0,0 10,2.09%,0.00%,-,54.8,54.9,54.25,54.5,-0.4,-0.73%,7140,389353,0
2147,98/10/20,0,1287,-2115,5060,-244 9,0,-60 1,2.12%,0.00%,-,54.95,55.15,54.8,54.9,0.05,0.09%,8716,479080,0
2148,98/10/19,0,1806,-2997,5304,-40 9,60,"-2,641 4",2.18%,1.13%,-,54.15,54.85,54.15,54.85,0.2,0.37%,7933,433151,0
2149,98/10/16,0,-4465,-182,5344,11 5,2701,-983 8,2.20%,50.54%,-,54.65,54.8,54.45,54.65,0.0,0.00%,8121,443341,0
2150,98/10/15,0,1287,5593,5333,-275 1,3684,-288 6,2.20%,69.08%,-,54.95,55.05,54.5,54.65,0.3,0.55%,12930,709155,0
2151,98/10/14,0,4056,-2429,5608,-452 5,3972,-509 3,2.32%,70.83%,-,53.85,54.45,53.8,54.35,0.65,1.21%,14214,770045,0
2152,98/10/13,0,-1973,-3851,6060,-48 6,4481,-154 6,2.50%,73.94%,-,52.9,53.8,52.8,53.7,0.1,0.19%,14659,781240,0
2153,98/10/12,0,969,-102,6108,-185 3,4635,11 3,2.53%,75.88%,-,53.5,53.8,53.0,53.6,0.25,0.47%,5733,306041,0
2154,98/10/09,0,1819,-257,6294,-386 8,4625,-5 8,2.60%,73.48%,-,53.3,53.6,53.05,53.35,0.3,0.57%,4739,252936,0
2155,98/10/08,-100,2014,384,6680,-21 6,4630,-69 10,2.76%,69.31%,-,53.9,54.0,53.0,53.05,-0.85,-1.58%,7843,419635,0
2156,98/10/07,0,2671,6,6701,-193 9,4699,24 2,2.77%,70.12%,-,53.9,54.0,53.55,53.9,0.3,0.56%,8169,439363,0
2157,98/10/06,0,5192,-626,6894,-212 7,4675,-223 10,2.85%,67.81%,-,52.65,53.65,52.65,53.6,0.95,1.80%,10299,549159,0
2158,98/10/05,-1188,-452,-536,7106,11 2,4898,207 5,2.92%,68.93%,-,52.7,52.9,52.25,52.65,-0.05,-0.09%,7133,374736,0
2159,98/10/02,0,1628,-564,7095,141 1,4691,19 10,2.91%,66.12%,-,52.8,53.1,52.6,52.7,-0.95,-1.77%,10644,563040,0
2160,98/10/01,0,4799,-261,6954,24 7,4672,-62 0,2.84%,67.18%,-,53.8,54.15,53.3,53.65,0.35,0.66%,10651,572880,0
2161,98/09/30,-168,6634,-1101,6930,176 7,4734,-129 5,2.81%,68.31%,-,52.95,53.85,52.95,53.3,0.45,0.85%,11654,622533,0
2162,98/09/29,0,2465,845,6754,-152 6,4863,-234 3,2.73%,72.00%,-,52.45,53.0,52.4,52.85,1.05,2.03%,10111,533230,0
2163,98/09/28,0,-566,-42,6906,-35 3,5097,-64 8,2.79%,73.81%,-,52.1,52.2,51.45,51.8,-0.55,-1.05%,4004,207140,0
2164,98/09/25,0,1926,-1602,6941,-228 0,5161,117 8,2.80%,74.36%,-,51.75,52.35,51.6,52.35,0.35,0.67%,8704,452735,0
2165,98/09/24,0,690,394,7169,-46 8,5044,-19 7,2.89%,70.36%,-,52.6,52.7,51.6,52.0,-0.7,-1.33%,13806,721126,0
2166,98/09/23,-70,2985,135,7215,119 0,5063,41 4,2.91%,70.17%,-,52.9,53.55,52.35,52.7,-0.25,-0.47%,18285,968476,0
2167,98/09/22,-60,4204,-1229,7096,-175 9,5022,15 8,2.82%,70.77%,-,53.15,53.25,52.8,52.95,-0.2,-0.38%,8366,444212,0
2168,98/09/21,0,1832,-116,7271,-156 4,5007,74 10,2.89%,68.86%,-,53.3,53.7,52.65,53.15,-0.15,-0.28%,15894,845078,0
2169,98/09/18,0,6250,1146,7427,241 9,4933,-16 1,2.92%,66.42%,-,52.95,53.4,52.95,53.3,0.15,0.28%,14766,785456,0
2170,98/09/17,0,6026,-2071,7186,221 9,4949,13 4,2.81%,68.87%,-,53.5,53.6,53.1,53.15,-0.05,-0.09%,17826,950433,0
2171,98/09/16,0,2388,1126,6965,252 5,4936,-2 8,2.72%,70.87%,-,52.8,53.3,52.7,53.2,0.75,1.43%,16227,860523,0
2172,98/09/15,0,5656,372,6713,102 1,4938,7 6,2.61%,73.56%,-,51.9,52.6,51.8,52.45,0.6,1.16%,17322,904640,0
2173,98/09/14,0,-418,892,6611,24 5,4931,12 3,2.58%,74.59%,-,52.3,52.55,51.3,51.85,-0.65,-1.24%,12847,667195,0
2174,98/09/11,0,280,-525,6587,547 6,4919,-28 6,2.56%,74.68%,-,52.5,52.75,52.4,52.5,-0.35,-0.66%,7475,392842,0
2175,98/09/10,0,4646,1480,6040,415 3,4947,-55 3,2.35%,81.90%,-,54.9,55.0,52.35,52.85,0.8,1.54%,20984,1118505,0
2176,98/09/09,0,-786,-751,5625,-74 8,5002,-72 8,2.20%,88.92%,-,52.4,52.55,52.0,52.05,-0.45,-0.86%,8854,463440,0
2177,98/09/08,-41,552,1782,5699,83 6,5074,-162 10,2.23%,89.03%,-,51.85,52.7,51.35,52.5,0.7,1.35%,15603,815190,0
2178,98/09/07,0,5278,-8,5616,77 9,5236,-180 2,2.20%,93.23%,-,51.15,51.8,51.15,51.8,0.75,1.47%,13449,692004,0
2179,98/09/04,-84,5089,-5579,5539,-348 7,5416,-35 10,2.16%,97.78%,-,50.6,51.15,50.5,51.05,0.6,1.19%,16969,862670,0
2180,98/09/03,0,3896,-316,5887,174 2,5451,-63 5,2.29%,92.59%,-,50.05,50.8,49.85,50.45,0.25,0.50%,13229,665856,0
2181,98/09/02,0,4638,1209,5713,177 1,5514,-83 10,2.20%,96.52%,-,49.7,50.4,49.7,50.2,0.0,0.00%,10417,521898,0
2182,98/09/01,0,5759,3717,5536,-321 7,5597,-100 0,2.09%,101.10%,-,48.45,50.2,48.45,50.2,1.75,3.61%,17167,850248,0
2183,98/08/31,0,-795,291,5857,-140 7,5697,4 5,2.21%,97.27%,-,48.69,48.84,48.07,48.45,0.05,0.10%,5273,255180,0
2184,98/08/28,0,2221,165,5997,-46 6,5693,-344 3,2.26%,94.93%,-,47.8,48.83,47.8,48.4,0.65,1.36%,9282,450712,0
2185,98/08/27,0,-685,-2220,6043,-10 3,6037,-5 8,2.28%,99.90%,-,47.64,48.08,47.6,47.75,-0.25,-0.52%,7694,367742,0
2186,98/08/26,0,-3922,-620,6053,-70 0,6042,-90 8,2.29%,99.82%,-,48.37,48.55,47.5,48.0,-0.33,-0.68%,9365,447567,0
2187,98/08/25,0,-192,385,6123,-188 8,6132,5 7,2.31%,100.15%,-,48.66,48.68,48.25,48.33,-0.37,-0.76%,5042,244372,0
2188,98/08/24,0,3511,2990,6311,-319 0,6127,1 4,2.18%,97.08%,-,48.0,48.83,47.95,48.7,1.52,3.22%,10260,496445,0
2189,98/08/21,0,156,-2013,6630,-275 9,6126,44 8,2.29%,92.40%,-,47.92,48.18,47.03,47.18,-0.42,-0.88%,7218,343735,0
2190,98/08/20,0,-2312,-219,6905,60 4,6082,55 10,2.38%,88.08%,-,47.79,47.87,47.01,47.6,-0.26,-0.54%,9288,440148,0
2191,98/08/19,-160,-3111,1244,6845,354 9,6027,-10 1,2.36%,88.05%,-,48.23,48.36,47.86,47.86,-0.16,-0.33%,7781,373821,0
2192,98/08/18,0,-5154,5755,6491,264 9,6037,23 4,2.24%,93.01%,-,48.2,48.58,47.53,48.02,-0.64,-1.32%,20950,1005713,0
2193,98/08/17,0,-5724,6954,6227,122 5,6014,-9 8,1.98%,96.58%,-,49.15,49.49,48.6,48.66,-0.96,-1.93%,22570,1101893,0
2194,98/08/14,0,1314,10546,6105,-324 1,6023,-2 6,1.94%,98.66%,-,49.64,50.1,49.43,49.62,0.26,0.53%,18478,919095,0
2195,98/08/13,0,7519,1248,6429,-315 5,6025,-3 3,2.04%,93.72%,-,48.5,49.42,48.4,49.36,1.11,2.30%,13622,668178,0
2196,98/08/12,0,2227,16,6744,-115 6,6028,75 6,2.14%,89.38%,-,48.2,48.45,48.0,48.25,-0.17,-0.35%,5646,272096,0
2197,98/08/11,50,2475,-951,6859,316 3,5953,-63 3,2.17%,86.79%,-,48.3,48.5,47.74,48.42,0.16,0.33%,7137,343184,0
2198,98/08/10,0,3533,-142,6543,207 8,6016,-13 8,1.99%,91.95%,-,48.0,48.44,47.9,48.26,0.12,0.25%,7158,345030,0
2199,98/08/06,39,90,-47,6336,254 6,6029,-6 10,1.92%,95.15%,-,48.05,48.35,47.66,48.14,0.09,0.19%,6638,318687,0
2200,98/08/05,0,-497,-192,6082,-234 9,6035,-19 2,1.85%,99.23%,-,48.62,48.96,47.81,48.05,-0.6,-1.23%,7499,362649,0
2201,98/08/04,0,-1382,-761,6316,22 7,6054,-20 10,1.92%,95.85%,-,49.58,49.65,48.13,48.65,-0.54,-1.10%,7552,369994,0
2202,98/08/03,0,-2377,801,6294,-148 2,6074,-3 5,1.91%,96.50%,-,49.1,49.25,48.6,49.19,0.17,0.35%,11894,581975,0
2203,98/07/31,0,8027,142,6442,-177 7,6077,15 5,1.94%,94.33%,-,49.11,49.58,48.95,49.02,0.17,0.35%,13207,652065,0
2204,98/07/30,-320,300,94,6619,61 6,6062,-18 3,1.98%,91.58%,-,49.12,49.2,48.13,48.85,-0.5,-1.01%,8150,396466,0
2205,98/07/29,841,-78,-88,6558,-382 3,6080,-87 8,1.96%,92.71%,-,49.7,49.94,49.04,49.35,-0.35,-0.70%,7488,370504,0
2206,98/07/28,61,1856,-89,6940,-75 0,6167,-143 8,2.07%,88.86%,-,48.83,49.78,48.83,49.7,0.87,1.78%,12008,594067,0
2207,98/07/27,0,7986,339,7015,-236 8,6310,-460 7,2.09%,89.95%,-,48.5,49.2,48.41,48.83,0.45,0.93%,10515,512141,0
2208,98/07/24,0,2559,8,7251,146 0,6770,-102 4,2.16%,93.37%,-,48.8,49.0,48.29,48.38,-0.13,-0.27%,8710,424033,0
2209,98/07/23,0,1701,-425,7105,141 9,6872,-18 8,2.11%,96.72%,-,48.48,48.8,48.0,48.51,0.03,0.06%,8035,390105,0
2210,98/07/22,48,1159,-27,6964,-313 4,6890,-22 10,2.06%,98.94%,-,48.7,48.95,48.35,48.48,0.08,0.17%,7382,359737,0
2211,98/07/21,-86,1322,141,7277,-299 9,6912,-101 1,2.16%,94.98%,-,48.5,48.67,48.05,48.4,-0.1,-0.21%,6922,335543,0
2212,98/07/20,0,8008,25,7576,-3 9,7013,-123 4,2.23%,92.57%,-,48.42,48.51,47.87,48.5,0.63,1.32%,12438,600719,0
2213,98/07/17,0,5281,-77,7611,-551 5,7136,5 8,2.24%,93.76%,-,47.6,48.07,47.34,47.87,0.42,0.89%,8496,405995,0
2214,98/07/16,135,4429,612,8162,-147 1,7131,-12 6,2.40%,87.37%,-,47.6,47.88,47.21,47.45,0.4,0.85%,12526,597144,0
2215,98/07/15,-50,7754,630,8309,-646 5,7143,40 3,2.43%,85.97%,-,46.37,47.21,46.37,47.05,0.91,1.97%,13131,616618,0
2216,98/07/14,0,281,15,8955,101 6,7103,115 6,2.62%,79.32%,-,45.68,46.19,45.59,46.14,0.84,1.85%,4058,185972,0
2217,98/07/13,0,-354,-39,8854,23 3,6988,-28 3,2.59%,78.92%,-,46.75,47.1,45.0,45.3,-1.48,-3.16%,13232,604645,0
2218,98/07/10,176,212,-55,8831,-191 8,7016,-10 8,2.58%,79.45%,-,46.62,46.88,46.37,46.78,0.28,0.60%,14027,652998,0
2219,98/07/09,181,4943,515,9022,-612 6,7026,-36 10,2.64%,77.88%,-,45.88,46.75,45.8,46.5,0.84,1.84%,13117,610023,0
2220,98/07/08,0,-2443,-3935,9634,283 9,7062,-58 2,2.83%,73.30%,-,45.77,45.86,45.42,45.66,-0.53,-1.15%,11670,532153,0
2221,98/07/07,0,-68,-2020,9351,-466 7,7120,-56 10,2.74%,76.14%,-,45.4,46.37,45.4,46.19,0.5,1.09%,12661,583975,0
2222,98/07/06,0,-6816,-163,9817,-426 2,7176,7 5,2.89%,73.10%,-,45.8,45.9,45.36,45.69,-0.11,-0.24%,10663,486266,0
2223,98/07/03,0,-4111,951,10243,62 1,7169,18 10,3.02%,69.99%,-,45.45,46.1,45.4,45.8,-0.1,-0.22%,9049,413609,0
2224,98/07/02,0,-2885,50,10181,58 7,7151,-455 0,3.21%,70.24%,-,45.6,46.0,45.48,45.9,0.45,0.99%,9709,444727,0
2225,98/07/01,150,3834,209,10123,-402 6,7606,33 1,3.20%,75.14%,-,44.48,45.65,44.45,45.45,0.99,2.23%,11821,533591,0
2226,98/06/30,0,-1713,545,10525,39 7,7573,63 5,3.58%,71.95%,-,44.88,44.89,44.08,44.46,0.18,0.41%,7967,354969,0
2227,98/06/29,0,1440,-1012,10486,-9 6,7510,-51 3,3.58%,71.62%,-,44.8,44.9,44.09,44.28,-0.32,-0.72%,8185,364122,0
2228,98/06/26,0,420,151,10495,"-1,241 3",7561,99 8,3.58%,72.04%,-,44.75,44.82,44.48,44.6,0.02,0.04%,6772,302282,0
2229,98/06/25,0,2042,-92,11736,-535 0,7462,-221 8,4.01%,63.58%,-,44.35,44.79,44.1,44.58,0.5,1.13%,12175,541121,0
2230,98/06/24,0,2313,33,12271,-190 8,7683,470 7,4.20%,62.61%,-,42.8,45.77,42.73,44.08,1.23,2.87%,18179,799897,0
2231,98/06/23,326,-5817,-2604,12461,609 0,7213,-384 4,4.29%,57.88%,-,42.85,43.1,42.8,42.85,-1.05,-2.39%,12124,520199,0
2232,98/06/22,0,-1993,-2180,11852,-279 9,7597,73 8,4.09%,64.10%,-,43.07,44.05,42.8,43.9,0.65,1.50%,12238,531945,0
2233,98/06/19,0,-8067,-473,12131,136 4,7524,54 10,4.20%,62.02%,-,42.75,43.25,42.65,43.25,0.5,1.17%,18698,801733,0
2234,98/06/18,-366,-8180,-297,11995,96 9,7470,286 1,4.18%,62.28%,-,42.97,43.3,42.4,42.75,-0.22,-0.51%,14378,615444,0
2235,98/06/17,96,-6905,-1117,11899,663 9,7184,305 4,4.17%,60.37%,-,43.05,43.49,42.9,42.97,-0.08,-0.19%,13117,565998,0
2236,98/06/16,-588,-4337,951,11236,202 5,6879,-150 8,3.95%,61.22%,-,43.04,43.38,42.7,43.05,0.01,0.02%,11295,485907,0
2237,98/06/15,-505,-15541,1922,11034,162 1,7029,129 6,3.89%,63.70%,-,44.3,44.3,42.84,43.04,-1.62,-3.63%,22807,987823,0
2238,98/06/12,0,-6321,-2304,10872,145 5,6900,61 3,3.69%,63.47%,-,45.26,45.29,44.43,44.66,-0.59,-1.30%,14991,673054,0
2239,98/06/11,0,6153,409,10727,191 6,6839,-6 6,3.64%,63.76%,-,44.85,45.3,44.0,45.25,0.4,0.89%,20297,908368,0
2240,98/06/10,0,2442,-4458,10536,11 3,6845,-48 3,3.57%,64.97%,-,44.7,45.05,44.46,44.85,0.4,0.90%,10718,480222,0
2241,98/06/09,-863,-14760,-1908,10525,658 8,6893,-308 8,3.56%,65.49%,-,45.76,45.76,44.28,44.45,-1.26,-2.76%,38549,1720894,0
2242,98/06/08,-947,-1826,2243,9867,185 6,7201,-88 10,3.38%,72.98%,-,47.4,47.4,45.62,45.71,-1.19,-2.54%,9604,444448,0
2243,98/06/06,-50,3910,-12,9682,-339 9,7289,-38 2,3.31%,75.28%,-,46.65,46.9,46.59,46.9,0.28,0.60%,6287,293738,0
2244,98/06/05,-799,-167,3842,10021,4 7,7327,161 10,3.42%,73.12%,-,46.79,46.89,46.4,46.62,-0.08,-0.17%,10631,495910,0
2245,98/06/04,0,-4936,2439,10017,"1,018 2",7166,-237 5,3.42%,71.54%,-,47.7,47.75,46.33,46.7,-1.09,-2.28%,35018,1637766,0
2246,98/06/03,0,12356,653,8999,-314 1,7403,-148 10,3.05%,82.26%,-,47.82,47.88,47.51,47.79,-0.06,-0.13%,18431,879319,0
2247,98/06/02,1000,7714,765,9313,-573 7,7551,210 0,3.15%,81.08%,-,48.15,48.65,47.57,47.85,0.13,0.27%,19976,966614,0
2248,98/06/01,0,2554,3553,9886,-353 6,7341,-244 1,3.32%,74.26%,-,48.08,48.18,47.52,47.72,-0.28,-0.58%,14151,676283,0
